Epoch:[16/500]-[46/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[16/500]-[47/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[16/500]-[48/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[16/500]-[49/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[16/500]-[50/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.527
Epoch:[16/500]-[51/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[16/500]-[52/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[16/500]-[53/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[16/500]-[54/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[16/500]-[55/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[16/500]-[56/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[16/500]-[57/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.539
Epoch:[16/500]-[58/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[16/500]-[59/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.553
Epoch:[16/500]-[60/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[16/500]-[61/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[16/500]-[62/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.550
Epoch:[16/500]-[63/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[16/500]-[64/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[16/500]-[65/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[16/500]-[66/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[16/500]-[67/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Epoch:[16/500]-[68/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[16/500]-[69/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[16/500]-[70/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.543
Epoch:[16/500]-[71/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.546
Epoch:[16/500]-[72/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[16/500]-[73/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[16/500]-[74/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Epoch:[16/500]-[75/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[16/500]-[76/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.527
Epoch:[16/500]-[77/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[16/500]-[78/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[16/500]-[79/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[16/500]-[80/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[16/500]-[81/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[16/500]-[82/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[16/500]-[83/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[16/500]-[84/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[16/500]-[85/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[16/500]-[86/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.527
Epoch:[16/500]-[87/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[16/500]-[88/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[16/500]-[89/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[16/500]-[90/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[16/500]-[91/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[16/500]-[92/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
Epoch:[16/500]-[93/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.543
Epoch (17/500)-----------------------------------------------------------------------
Epoch:[17/500]-[1/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Epoch:[17/500]-[2/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[3/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.549
Epoch:[17/500]-[4/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[17/500]-[5/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[6/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.547
Epoch:[17/500]-[7/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[17/500]-[8/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[17/500]-[9/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.533
Epoch:[17/500]-[10/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[11/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Creating color image montage
Epoch:[17/500]-[12/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[17/500]-[13/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[17/500]-[14/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.524
Epoch:[17/500]-[15/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.523
Epoch:[17/500]-[16/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[17/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[18/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.527
Epoch:[17/500]-[19/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[17/500]-[20/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[17/500]-[21/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[22/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[17/500]-[23/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.546
Epoch:[17/500]-[24/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[17/500]-[25/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[17/500]-[26/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[17/500]-[27/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[17/500]-[28/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[29/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[30/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[17/500]-[31/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[32/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[17/500]-[33/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.527
Epoch:[17/500]-[34/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[35/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[17/500]-[36/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[37/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Epoch:[17/500]-[38/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[39/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[40/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[17/500]-[41/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[17/500]-[42/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.548
Epoch:[17/500]-[43/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[17/500]-[44/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[45/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[17/500]-[46/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[17/500]-[47/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[48/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
Epoch:[17/500]-[49/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.538
Epoch:[17/500]-[50/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[17/500]-[51/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[52/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[17/500]-[53/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[17/500]-[54/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[17/500]-[55/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[56/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[17/500]-[57/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[17/500]-[58/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[17/500]-[59/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.552
Epoch:[17/500]-[60/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[17/500]-[61/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[62/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.550
Epoch:[17/500]-[63/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[17/500]-[64/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[17/500]-[65/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[17/500]-[66/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[17/500]-[67/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[68/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[69/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[70/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.543
Epoch:[17/500]-[71/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[17/500]-[72/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[73/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[17/500]-[74/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[75/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[17/500]-[76/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[17/500]-[77/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[17/500]-[78/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[17/500]-[79/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[17/500]-[80/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[17/500]-[81/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[82/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[17/500]-[83/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[84/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[85/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[17/500]-[86/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[17/500]-[87/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[17/500]-[88/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[17/500]-[89/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[17/500]-[90/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[17/500]-[91/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[17/500]-[92/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
Epoch:[17/500]-[93/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.543
Epoch (18/500)-----------------------------------------------------------------------
Epoch:[18/500]-[1/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[2/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[3/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.548
Epoch:[18/500]-[4/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[18/500]-[5/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[6/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.546
Epoch:[18/500]-[7/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.542
Epoch:[18/500]-[8/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[18/500]-[9/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.532
Epoch:[18/500]-[10/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[18/500]-[11/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.532
Epoch:[18/500]-[12/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[18/500]-[13/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[18/500]-[14/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.523
Epoch:[18/500]-[15/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.523
Epoch:[18/500]-[16/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[18/500]-[17/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.537
Epoch:[18/500]-[18/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[18/500]-[19/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[20/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[21/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.540
Epoch:[18/500]-[22/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[18/500]-[23/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.546
Epoch:[18/500]-[24/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
Epoch:[18/500]-[25/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[18/500]-[26/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[27/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[18/500]-[28/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[29/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[30/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[18/500]-[31/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[32/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[33/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[18/500]-[34/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[35/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[36/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[37/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[38/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[18/500]-[39/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[40/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[41/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[18/500]-[42/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.547
Epoch:[18/500]-[43/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[44/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[18/500]-[45/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[18/500]-[46/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[18/500]-[47/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[18/500]-[48/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
Epoch:[18/500]-[49/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[50/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[18/500]-[51/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[52/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[18/500]-[53/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[18/500]-[54/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[55/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[56/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[18/500]-[57/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[18/500]-[58/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[18/500]-[59/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.551
Epoch:[18/500]-[60/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[61/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[18/500]-[62/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.549
Epoch:[18/500]-[63/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[64/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[65/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[18/500]-[66/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[18/500]-[67/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[68/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[69/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[70/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.542
Epoch:[18/500]-[71/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[18/500]-[72/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[18/500]-[73/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[18/500]-[74/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[18/500]-[75/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[18/500]-[76/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[18/500]-[77/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[78/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[18/500]-[79/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[18/500]-[80/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.532
Epoch:[18/500]-[81/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[82/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[83/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[84/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[85/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[18/500]-[86/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[18/500]-[87/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[18/500]-[88/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[18/500]-[89/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[90/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[18/500]-[91/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[18/500]-[92/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.524
Epoch:[18/500]-[93/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.542
Epoch (19/500)-----------------------------------------------------------------------
Epoch:[19/500]-[1/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[19/500]-[2/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[19/500]-[3/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.548
Epoch:[19/500]-[4/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.543
Epoch:[19/500]-[5/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[19/500]-[6/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.546
Epoch:[19/500]-[7/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.541
Epoch:[19/500]-[8/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[19/500]-[9/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.532
Epoch:[19/500]-[10/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[19/500]-[11/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.531
Epoch:[19/500]-[12/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.532
Epoch:[19/500]-[13/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[19/500]-[14/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.523
Epoch:[19/500]-[15/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.522
Epoch:[19/500]-[16/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.536
Epoch:[19/500]-[17/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.536
Epoch:[19/500]-[18/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[19/500]-[19/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.529
Epoch:[19/500]-[20/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[19/500]-[21/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[19/500]-[22/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.541
Epoch:[19/500]-[23/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.545
Epoch:[19/500]-[24/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.524
Epoch:[19/500]-[25/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.533
Epoch:[19/500]-[26/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[19/500]-[27/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.544
Epoch:[19/500]-[28/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[19/500]-[29/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[19/500]-[30/93] --> d_loss: 1.386, g_loss:0.800, g_recon_loss:0.543
Epoch:[19/500]-[31/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[19/500]-[32/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[19/500]-[33/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.526
Epoch:[19/500]-[34/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[19/500]-[35/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.538
Epoch:[19/500]-[36/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.534
Epoch:[19/500]-[37/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.531
Epoch:[19/500]-[38/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.536
Epoch:[19/500]-[39/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.539
Epoch:[19/500]-[40/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[19/500]-[41/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.535
Epoch:[19/500]-[42/93] --> d_loss: 1.386, g_loss:0.801, g_recon_loss:0.547
Epoch:[19/500]-[43/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.528
Epoch:[19/500]-[44/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[19/500]-[45/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.527
Epoch:[19/500]-[46/93] --> d_loss: 1.386, g_loss:0.798, g_recon_loss:0.532
Epoch:[19/500]-[47/93] --> d_loss: 1.386, g_loss:0.797, g_recon_loss:0.530
Epoch:[19/500]-[48/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.524
Epoch:[19/500]-[49/93] --> d_loss: 1.386, g_loss:0.799, g_recon_loss:0.537
Epoch:[19/500]-[50/93] --> d_loss: 1.386, g_loss:0.796, g_recon_loss:0.525
